etf_code,etf_name,track_code,track_name,sw_code_keyword,sw_name,match_status,match_evidence,dominant_weight,sw_code,sw_code_holdings,source,agreement
159721.SZ,深证100ETF永赢,399330.SZ,深证100,,,non-industry:broad,深证100,,,,keyword,False
159289.SZ,创业板综指ETF鹏华,399102.SZ,创业板综,,,non-industry:broad,创业板综,,,,keyword,False
516380.SH,智能电动车ETF华宝,h11052.CSI,智能电车,801880.SI,汽车,matched,801880.SI:智能电车,0.3324710382560727,801880.SI,801730.SI,keyword,False
563980.SH,800红利低波ETF鑫元,931848.CSI,800红利低波,,,non-industry:broad,红利,,,,keyword,False
159701.SZ,物联网ETF招商,930712.CSI,CS物联网,801750.SI,计算机,matched,801750.SI:物联网,0.48874111065000214,801750.SI,801080.SI,keyword,False
588980.SH,科创100ETF广发,000698.SH,科创100,,,non-industry:broad,科创100,,,,keyword,False
563030.SH,中证500增强ETF易方达,000905.SH,中证500,,,non-industry:broad,中证500,,,,keyword,False
510570.SH,中证500ETF兴业,000905.SH,中证500,,,non-industry:broad,中证500,,,,keyword,False
159672.SZ,消费ETF博时,000932.SH,800消费,,,non-industry:broad,800消费,,,,keyword,False
560190.SH,公用事业ETF鹏华,000995.CSI,全指公用,801160.SI,公用事业,matched,801160.SI:公用事业,0.9069000285699278,801160.SI,801160.SI,holdings,True
159528.SZ,国企改革ETF富国,399974.SZ,国企改革,,,non-industry:broad,国企改革,,,,keyword,False
159510.SZ,沪深300价值ETF华夏,931586.CSI,300价值稳健,,,non-industry:broad,沪深300,,,,keyword,False
589050.SH,科创综指ETF兴业,000681.SH,科创价格,,,non-industry:broad,科创综指,,,,keyword,False
560560.SH,碳中和ETF泰康,000977.CSI,内地低碳,,,non-industry:broad,内地低碳,,,,keyword,False
563850.SH,食品ETF广发,h30192.CSI,食品,801120.SI,食品饮料,matched,801120.SI:食品,,801120.SI,,keyword,False
510550.SH,中证500ETF方正富邦,000905.SH,中证500,,,non-industry:broad,中证500,,,,keyword,False
159849.SZ,生物科技ETF招商,930743.CSI,中证生科,801150.SI,医药生物,matched,801150.SI:生物,0.9934066491896288,801150.SI,801150.SI,holdings,True
159640.SZ,碳中和龙头ETF工银,931755.CSI,SEEE碳中和,,,non-industry:broad,SEEE碳中和,,,,keyword,False
516890.SH,新材料ETF平安,h30597.CSI,新材料,801030.SI,基础化工,matched,801030.SI:新材料,0.37988358267987904,801030.SI,801730.SI,keyword,False
517880.SH,品牌消费ETF华泰柏瑞,931404.CSI,SHS品牌消费50,,,non-industry:broad,SHS品牌消费50,,,,keyword,False
512430.SH,家居家电ETF华泰柏瑞,931241.CSI,家居家电,801110.SI,家用电器,ambiguous,801110.SI:家电;801140.SI:家居,,801110.SI,,keyword,False
515160.SH,MSCI中国ETF招商,716567.CSI,MSCI中国A股国际通实时(人民币),,,non-industry:broad,MSCI,,,,keyword,False
511820.SH,鹏华添利ETF,,,,,no-track-info,,,,,keyword,False
159328.SZ,家电ETF易方达,931021.CSI,家电龙头,801110.SI,家用电器,matched,801110.SI:家电,0.8815100386689858,801110.SI,801110.SI,holdings,True
159253.SZ,银行ETF博时,399986.SZ,中证银行,801780.SI,银行,matched,801780.SI:银行,,801780.SI,,keyword,False
516960.SH,机械ETF国泰,000812.CSI,细分机械,801890.SI,电力设备,matched,801890.SI:机械,0.6454161163152402,801730.SI,801730.SI,holdings,False
159940.SZ,金融地产ETF广发,000992.SH,金融地产,801180.SI,房地产,matched,801180.SI:地产,0.4740750040365652,801180.SI,801780.SI,keyword,False
520520.SH,恒生消费ETF华泰柏瑞,HSCGSI.HI,恒生消费,,,non-industry:overseas,恒生,,,,keyword,False
510560.SH,中证500ETF国寿,000905.SH,中证500,,,non-industry:broad,中证500,,,,keyword,False
159954.SZ,恒生中国企业ETF南方,HSCEI.HI,恒生中国企业指数,,,non-industry:overseas,恒生,,,,keyword,False
159508.SZ,生物医药ETF华安,399441.SZ,生物医药,801150.SI,医药生物,matched,801150.SI:生物医药,0.9491674863980424,801150.SI,801150.SI,holdings,True
516580.SH,新能源ETF博时,399808.SZ,中证新能,801730.SI,电力设备,matched,801730.SI:新能源,0.7475257841910325,801730.SI,801730.SI,holdings,True
513830.SH,港股通高股息ETF嘉实,930914.CSI,港股通高股息(HKD),,,non-industry:broad,高股息,,,,keyword,False
159311.SZ,数字经济ETF易方达,931582.CSI,数字经济,801750.SI,电子,matched,801750.SI:数字经济,0.5464486681960802,801080.SI,801080.SI,holdings,False
516530.SH,物流ETF银华,930716.CSI,CS物流,801170.SI,交通运输,matched,801170.SI:物流,0.9317670541466839,801170.SI,801170.SI,holdings,True
510770.SH,G60创新ETF申万菱信,950049.CSI,G60成指,,,non-industry:broad,G60成指,,,,keyword,False
159787.SZ,建材ETF易方达,931009.CSI,建筑材料,801710.SI,建筑材料,matched,801710.SI:建筑材料,0.904958642039077,801710.SI,801710.SI,holdings,True
159821.SZ,创业板ETF中银证券,399006.SZ,创业板指,,,non-industry:broad,创业板指,,,,keyword,False
561370.SH,中证2000ETF国泰,932000.CSI,中证2000,,,non-industry:broad,中证2000,,,,keyword,False
517300.SH,沪港深300ETF国寿,931395.CSI,沪港深300,,,non-industry:overseas,沪港深300,,,,keyword,False
530680.SH,上证180ETF兴业,000010.SH,上证180,,,non-industry:broad,上证180,,,,keyword,False
530800.SH,上证180ETF银华,000010.SH,上证180,,,non-industry:broad,上证180,,,,keyword,False
515910.SH,质量ETF中金,707717L.MI,MSCI中国A股国际质量指数,,,non-industry:broad,MSCI,,,,keyword,False
159918.SZ,中创400ETF嘉实,399624.SZ,中创400,,,non-industry:broad,中创400,,,,keyword,False
159689.SZ,消费ETF南方,000932.SH,800消费,,,non-industry:broad,800消费,,,,keyword,False
159861.SZ,碳中和50ETF国泰,930614.CSI,环保50,801970.SI,电力设备,matched,801970.SI:环保,0.7468644870241624,801730.SI,801730.SI,holdings,False
159188.SZ,红利100ETF景顺,SPCADMCP.SPI,标普中国A股红利100,,,non-industry:broad,红利,,,,keyword,False
159365.SZ,恒指港股通ETF富国,HSISC.HI,恒指港股通,,,non-industry:overseas,港股,,,,keyword,False
159556.SZ,中证2000增强ETF平安,932000.CSI,中证2000,,,non-industry:broad,中证2000,,,,keyword,False
561790.SH,央企能源ETF博时,932037.CSI,央企现代能源,,,non-industry:broad,央企现代能源,,,,keyword,False
159838.SZ,医药50ETF博时,931140.CSI,医药50,801150.SI,医药生物,matched,801150.SI:医药,0.9466484510265578,801150.SI,801150.SI,holdings,True
563870.SH,通用航空ETF鹏华,931855.CSI,通用航空,801740.SI,国防军工,matched,801740.SI:通用航空,,801740.SI,,keyword,False
515990.SH,一带一路ETF汇添富,000859.CSI,国企一带一路,,,non-industry:broad,国企一带一路,,,,keyword,False
159743.SZ,湖北ETF博时,931393.CSI,湖北指数,,,non-industry:broad,湖北指数,,,,keyword,False
517080.SH,沪港深500ETF汇添富,h30455.CSI,沪港深500,,,non-industry:overseas,沪港深500,,,,keyword,False
530530.SH,上证580ETF华夏,950580.CSI,上证580,,,non-industry:broad,上证580,,,,keyword,False
511860.SH,货币ETF博时,,,,,no-track-info,,,,,keyword,False
561960.SH,央企回报ETF招商,932039.CSI,央企股东回报,,,non-industry:broad,央企股东回报,,,,keyword,False
159182.SZ,家电ETF南方,930697.CSI,家用电器,801110.SI,家用电器,matched,801110.SI:家用电器,,801110.SI,,keyword,False
516600.SH,消费服务ETF工银,000806.CSI,消费服务,,,non-industry:broad,消费服务,,,,keyword,False
159563.SZ,创业板综ETF华夏,399102.SZ,创业板综,,,non-industry:broad,创业板综,,,,keyword,False
563280.SH,A50增强ETF富国,746059.MI,MSCI中国A50互联互通,,,non-industry:broad,MSCI,,,,keyword,False
510290.SH,上证380ETF南方,000009.SH,上证380,,,non-industry:broad,上证380,,,,keyword,False
560590.SH,中证1000增强ETF鹏华,000852.SH,中证1000,,,non-industry:broad,中证100,,,,keyword,False
510190.SH,上证50ETF华安,000016.SH,上证50,,,non-industry:broad,上证50,,,,keyword,False
510710.SH,上证50ETF博时,000016.SH,上证50,,,non-industry:broad,上证50,,,,keyword,False
530000.SH,上证50ETF天弘,000016.SH,上证50,,,non-industry:broad,上证50,,,,keyword,False
517850.SH,张江ETF汇添富,931596.CSI,SHS张江50,,,non-industry:broad,SHS张江50,,,,keyword,False
517000.SH,沪港深500ETF银华,h30455.CSI,沪港深500,,,non-industry:overseas,沪港深500,,,,keyword,False
159923.SZ,中证A100ETF大成,000903.SH,中证A100,,,non-industry:broad,中证A100,,,,keyword,False
510020.SH,超大盘ETF博时,000043.SH,超大盘,,,non-industry:broad,超大盘,,,,keyword,False
562560.SH,信息技术ETF华夏,000993.SH,全指信息,801750.SI,电子,matched,801750.SI:信息技术,0.7825392247630218,801080.SI,801080.SI,holdings,False
512240.SH,A50ETF鹏华,930050.CSI,中证A50,,,non-industry:broad,中证A50,,,,keyword,False
159521.SZ,国证2000ETF平安,399303.SZ,国证2000,,,non-industry:broad,国证2000,,,,keyword,False
517350.SH,沪港深科技ETF广发,931524.CSI,SHS科技龙头,,,non-industry:broad,科技龙头,,,,keyword,False
159657.SZ,疫苗ETF鹏华,980015.CNI,疫苗生科,801150.SI,医药生物,matched,801150.SI:疫苗,0.9994106877536333,801150.SI,801150.SI,holdings,True
560330.SH,沪深300价值ETF申万菱信,000919.CSI,300价值,,,non-industry:broad,沪深300,,,,keyword,False
159379.SZ,A500ETF融通,000510.SH,中证A500,,,non-industry:broad,中证A50,,,,keyword,False
159617.SZ,中证500价值ETF华夏,931587.CSI,500价值稳健,,,non-industry:broad,中证500,,,,keyword,False
515550.SH,中证500ETF国联,000905.SH,中证500,,,non-industry:broad,中证500,,,,keyword,False
562390.SH,中药ETF银华,930641.CSI,中证中药,801150.SI,医药生物,matched,801150.SI:中药,1.0,801150.SI,801150.SI,holdings,True
560300.SH,电信ETF汇添富,931235.CSI,中证电信,801770.SI,通信,matched,801770.SI:中证电信,0.7570621811930519,801770.SI,801770.SI,holdings,True
512990.SH,MSCIA股ETF华夏,716567.CSI,MSCI中国A股国际通实时(人民币),,,non-industry:broad,MSCI,,,,keyword,False
520820.SH,恒指港股通ETF汇添富,HSISC.HI,恒指港股通,,,non-industry:overseas,港股,,,,keyword,False
159645.SZ,疫苗ETF富国,980015.CNI,疫苗生科,801150.SI,医药生物,matched,801150.SI:疫苗,1.0,801150.SI,801150.SI,holdings,True
159553.SZ,中证2000增强ETF海富通,932000.CSI,中证2000,,,non-industry:broad,中证2000,,,,keyword,False
515640.SH,家电ETF华夏,930697.CSI,家用电器,801110.SI,家用电器,matched,801110.SI:家用电器,,801110.SI,,keyword,False
510160.SH,产业升级ETF南方,000901.SH,小康指数,,,non-industry:broad,小康指数,,,,keyword,False
510650.SH,金融地产ETF华夏,000038.SH,上证金融,801180.SI,银行,matched,801180.SI:地产,0.5781058224860494,801780.SI,801780.SI,holdings,False
159729.SZ,互联网ETF汇添富,930625.CSI,SHS互联网,801750.SI,计算机,matched,801750.SI:SHS互联网,0.3043680777489867,801750.SI,801750.SI,keyword,True
159970.SZ,深100ETF工银,399330.SZ,深证100,,,non-industry:broad,深证100,,,,keyword,False
516930.SH,生物科技ETF民生加银,930743.CSI,中证生科,801150.SI,医药生物,matched,801150.SI:生物,0.9934142412433392,801150.SI,801150.SI,holdings,True
512150.SH,富时A50ETF汇安,830009.XI,富时中国A50,,,non-industry:broad,富时,,,,keyword,False
560520.SH,红利低波100ETF大成,930955.CSI,红利低波100,,,non-industry:broad,红利,,,,keyword,False
512160.SH,MSCI中国A股ETF南方,716567.CSI,MSCI中国A股国际通实时(人民币),,,non-industry:broad,MSCI,,,,keyword,False
510380.SH,沪深300ETF国寿,000300.SH,沪深300,,,non-industry:broad,沪深300,,,,keyword,False
159630.SZ,A100ETF汇添富,000903.SH,中证A100,,,non-industry:broad,中证A100,,,,keyword,False
512190.SH,浙商之江凤凰ETF,930758.CSI,凤凰50,,,non-industry:broad,凤凰50,,,,keyword,False
159332.SZ,央企红利ETF富国,000825.CSI,中证央企红利,,,non-industry:broad,红利,,,,keyword,False
562010.SH,绿色能源ETF华宝,931733.CSI,绿色能源,801730.SI,电力设备,matched,801730.SI:绿色能源,0.6183527247907052,801730.SI,801730.SI,holdings,True
563600.SH,A500增强ETF易方达,000510.SH,中证A500,,,non-industry:broad,中证A50,,,,keyword,False
588690.SH,科创增强ETF银华,000680.SH,科创综指,,,non-industry:broad,科创综指,,,,keyword,False
159877.SZ,医疗ETF南方,h30178.CSI,医疗保健,801150.SI,医药生物,matched,801150.SI:医疗,0.9435236548944642,801150.SI,801150.SI,holdings,True
560130.SH,食品ETF鹏华,h30192.CSI,食品,801120.SI,食品饮料,matched,801120.SI:食品,,801120.SI,,keyword,False
589580.SH,科创综指ETF兴银,000681.SH,科创价格,,,non-industry:broad,科创综指,,,,keyword,False
561780.SH,1000增强ETF博时,000852.SH,中证1000,,,non-industry:broad,中证100,,,,keyword,False
560060.SH,碳中和ETF汇添富,931755.CSI,SEEE碳中和,,,non-industry:broad,SEEE碳中和,,,,keyword,False
561510.SH,中药ETF华泰柏瑞,930641.CSI,中证中药,801150.SI,医药生物,matched,801150.SI:中药,0.999972520393219,801150.SI,801150.SI,holdings,True
515360.SH,沪深300ETF方正富邦,000300.SH,沪深300,,,non-industry:broad,沪深300,,,,keyword,False
512970.SH,大湾区ETF平安,931000.CSI,大湾区,,,non-industry:broad,大湾区,,,,keyword,False
515090.SH,可持续发展ETF博时,931268.CSI,持续发展,,,non-industry:broad,持续发展,,,,keyword,False
517990.SH,沪港深医药ETF招商,h30463.CSI,沪港深500医药,,,non-industry:overseas,沪港深500,,,,keyword,False
159709.SZ,物联网ETF工银,399285.SZ,物联网50,801750.SI,计算机,matched,801750.SI:物联网,0.30630815891922725,801750.SI,801770.SI,keyword,False
159800.SZ,中证800ETF鹏华,000906.SH,中证800,,,non-industry:broad,中证800,,,,keyword,False
159571.SZ,创业板200ETF富国,399019.SZ,创业200,,,non-industry:broad,创业200,,,,keyword,False
159391.SZ,大盘价值ETF博时,399373.SZ,大盘价值,,,non-industry:broad,大盘价值,,,,keyword,False
560810.SH,央企ESGETF融通,931243.CSI,诚通央企ESG,,,non-industry:broad,ESG,,,,keyword,False
159240.SZ,A500增强ETF天弘,000510.SH,中证A500,,,non-industry:broad,中证A50,,,,keyword,False
159804.SZ,创中盘88ETF国寿,399291.SZ,创精选88,,,non-industry:broad,创精选88,,,,keyword,False
517030.SH,沪港深300ETF易方达,931395.CSI,沪港深300,,,non-industry:overseas,沪港深300,,,,keyword,False
562300.SH,碳中和ETF银华,000977.CSI,内地低碳,,,non-industry:broad,内地低碳,,,,keyword,False
159959.SZ,央企ETF银华,000860.CSI,结构调整,,,non-industry:broad,结构调整,,,,keyword,False
512520.SH,MSCI中国ETF华泰柏瑞,716567L.MI,MSCI中国A股国际通(人民币),,,non-industry:broad,MSCI,,,,keyword,False
159793.SZ,线上消费ETF平安,931481.CSI,SHS线上消费,,,non-industry:broad,线上消费,,,,keyword,False
159760.SZ,医疗健康ETF泰康,980016.CNI,医疗健康,801150.SI,医药生物,matched,801150.SI:医疗,0.9722602637607695,801150.SI,801150.SI,holdings,True
560550.SH,碳中和ETF广发,931755.CSI,SEEE碳中和,,,non-industry:broad,SEEE碳中和,,,,keyword,False
562330.SH,中证500价值ETF银华,h30352.CSI,中证500价值,,,non-industry:broad,中证500,,,,keyword,False
561320.SH,交运ETF国泰,000945.CSI,内地运输,801170.SI,交通运输,matched,801170.SI:运输,0.9999279792710963,801170.SI,801170.SI,holdings,True
517330.SH,长江保护ETF易方达,931554.CSI,长江保护,,,non-industry:broad,长江保护,,,,keyword,False
511600.SH,华安日日鑫ETF,,,,,no-track-info,,,,,keyword,False
560620.SH,公用事业ETF万家,000995.CSI,全指公用,801160.SI,公用事业,matched,801160.SI:公用事业,0.9067401538235279,801160.SI,801160.SI,holdings,True
560950.SH,中证500增强ETF汇添富,000905.SH,中证500,,,non-industry:broad,中证500,,,,keyword,False
159578.SZ,深证主板50ETF南方,399750.SZ,深主板50,,,non-industry:broad,深主板50,,,,keyword,False
159203.SZ,大盘成长ETF博时,399372.SZ,大盘成长,,,non-industry:broad,大盘成长,,,,keyword,False
510060.SH,央企ETF工银,000042.SH,上证央企,,,non-industry:broad,上证央企,,,,keyword,False
560650.SH,核心50ETF民生加银,931526.CSI,企业核心竞争力50,,,non-industry:broad,企业核心竞争力50,,,,keyword,False
563890.SH,国企红利ETF创金合信,000824.CSI,中证国企红利,,,non-industry:broad,红利,,,,keyword,False
511910.SH,融通货币ETF,,,,,no-track-info,,,,,keyword,False
561920.SH,疫苗ETF招商,931992.CSI,疫苗生物,801150.SI,医药生物,matched,801150.SI:生物,0.9860110905067758,801150.SI,801150.SI,holdings,True
515590.SH,500等权ETF前海开源,000982.SH,500等权,,,non-industry:broad,等权,,,,keyword,False
159974.SZ,央企创新ETF富国,000861.CSI,央企创新,,,non-industry:broad,央企创新,,,,keyword,False
159976.SZ,湾创ETF工银,980001.CNI,湾创100(CNI),,,non-industry:broad,湾创100,,,,keyword,False
561680.SH,A500红利低波ETF平安,932422.CSI,A500红利低波,,,non-industry:broad,红利,,,,keyword,False
510010.SH,180治理ETF交银,000021.SH,180治理,,,non-industry:broad,180治理,,,,keyword,False
517170.SH,沪港深500ETF华夏,h30455.CSI,沪港深500,,,non-industry:overseas,沪港深500,,,,keyword,False
511950.SH,添利货币ETF广发,,,,,no-track-info,,,,,keyword,False
511770.SH,金鹰增益货币ETF,,,,,no-track-info,,,,,keyword,False
159931.SZ,金融地产ETF汇添富,000934.SH,800金地,801180.SI,房地产,matched,801180.SI:地产,0.4852736917896349,801180.SI,801780.SI,keyword,False
159965.SZ,央视50ETF国联,399550.SZ,央视50,,,non-industry:broad,央视50,,,,keyword,False
159913.SZ,深价值ETF交银,399348.SZ,深证价值,,,non-industry:broad,深证价值,,,,keyword,False
561770.SH,A100ETF博时,000903.SH,中证A100,,,non-industry:broad,中证A100,,,,keyword,False
562340.SH,中证500成长ETF银华,930939.CSI,500质量成长,,,non-industry:broad,中证500,,,,keyword,False
511670.SH,华泰天天金ETF,,,,,no-track-info,,,,,keyword,False
511930.SH,货币ETF国联,,,,,no-track-info,,,,,keyword,False
159642.SZ,碳中和ETF大成,931755.CSI,SEEE碳中和,,,non-industry:broad,SEEE碳中和,,,,keyword,False
159933.SZ,金融地产ETF国投瑞银,000914.SH,300金融,801180.SI,银行,matched,801180.SI:地产,0.5222466655137534,801780.SI,801780.SI,holdings,False
563590.SH,A500红利低波动ETF国寿,932422.CSI,A500红利低波,,,non-industry:broad,红利,,,,keyword,False
511980.SH,货币ETF汇添富,,,,,no-track-info,,,,,keyword,False
512870.SH,杭州湾区ETF南华,931033.CSI,杭州湾区,,,non-industry:broad,杭州湾区,,,,keyword,False
