,author,ticker_symbol_map_sec_type_name,org_name,ticker_symbol_map_sec_id,end_date,write_date,sec_short_name
11383,苏多永,基建市政工程,安信证券,600502.SH,2022-02-28,2022-02-05,安徽建工
11384,张真桢,通信线缆及配套,安信证券,600522.SH,2022-02-28,2022-02-05,中天科技
11385,张立聪,冰洗,安信证券,600690.SH,2022-02-28,2022-02-05,海尔智家
11386,李双,股份制银行,安信证券,601166.SH,2022-02-28,2022-02-05,兴业银行
11387,周喆,核力发电,安信证券,601985.SH,2022-02-28,2022-02-05,中国核电
11388,郭倩倩,环保设备,安信证券,603279.SH,2022-02-28,2022-02-05,景津装备
11389,赵国防,白酒,安信证券,603369.SH,2022-02-28,2022-02-05,今世缘
11390,胡洋,钴,安信证券,603799.SH,2022-02-28,2022-02-05,华友钴业
11391,姚遥,硅料硅片,国金证券,600438.SH,2022-02-28,2022-02-07,通威股份
11392,宇文甸,硅料硅片,国金证券,600438.SH,2022-02-28,2022-02-07,通威股份
11393,刘宸倩,乳品,国金证券,600887.SH,2022-02-28,2022-02-07,伊利股份
11394,李茵琦,乳品,国金证券,600887.SH,2022-02-28,2022-02-07,伊利股份
11395,姚遥,光伏电池组件,国金证券,601012.SH,2022-02-28,2022-02-07,隆基股份
11396,宇文甸,光伏电池组件,国金证券,601012.SH,2022-02-28,2022-02-07,隆基股份
11397,王明辉,膜材料,国金证券,601208.SH,2022-02-28,2022-02-07,东材科技
11398,陈屹,膜材料,国金证券,601208.SH,2022-02-28,2022-02-07,东材科技
11399,罗露,通信终端及配件,国金证券,603236.SH,2022-02-28,2022-02-07,移远通信
11400,赵晋,半导体设备,国金证券,688012.SH,2022-02-28,2022-02-07,中微公司
11401,谢丽媛,清洁小家电,国金证券,688169.SH,2022-02-28,2022-02-07,石头科技
11402,夏昌盛,水泥制造,天风证券,000935.SZ,2022-02-28,2022-02-08,四川双马
11403,陈金海,航运,天风证券,001205.SZ,2022-02-28,2022-02-08,盛航股份
11404,吴立,纸包装,天风证券,002191.SZ,2022-02-28,2022-02-08,劲嘉股份
11405,潘暕,消费电子零部件及组装,天风证券,002475.SZ,2022-02-28,2022-02-08,立讯精密
11406,于特,电动乘用车,天风证券,002594.SZ,2022-02-28,2022-02-08,比亚迪
11407,缪欣君,垂直应用软件,天风证券,002987.SZ,2022-02-28,2022-02-08,京北方
11408,刘章明,酒店,天风证券,301073.SZ,2022-02-28,2022-02-08,君亭酒店
11409,唐海清,通信线缆及配套,天风证券,600522.SH,2022-02-28,2022-02-08,中天科技
11410,鲍荣富,基建市政工程,天风证券,601800.SH,2022-02-28,2022-02-08,中国交建
11411,田源,钴,天风证券,603799.SH,2022-02-28,2022-02-08,华友钴业
11412,平海庆,住宅开发,山西证券,000002.SZ,2022-02-28,2022-02-08,万科A
11413,刘贵军,焦煤,山西证券,000983.SZ,2022-02-28,2022-02-08,山西焦煤
11414,刘建宏,疫苗,山西证券,300122.SZ,2022-02-28,2022-02-08,智飞生物
11415,刘丽,证券,山西证券,600030.SH,2022-02-28,2022-02-08,中信证券
11416,孙田田,证券,山西证券,600030.SH,2022-02-28,2022-02-08,中信证券
11417,徐风,证券,山西证券,600030.SH,2022-02-28,2022-02-08,中信证券
11418,李召麒,综合乘用车,山西证券,600104.SH,2022-02-28,2022-02-08,上汽集团
11419,谷茜,商业物业经营,山西证券,600655.SH,2022-02-28,2022-02-08,豫园股份
11420,潘海涛,光伏电池组件,山西证券,601012.SH,2022-02-28,2022-02-08,隆基股份
11421,刘丽,股份制银行,山西证券,601166.SH,2022-02-28,2022-02-08,兴业银行
11422,孙田田,股份制银行,山西证券,601166.SH,2022-02-28,2022-02-08,兴业银行
11423,徐风,股份制银行,山西证券,601166.SH,2022-02-28,2022-02-08,兴业银行
11424,程俊杰,油田服务,山西证券,601808.SH,2022-02-28,2022-02-08,中海油服
11425,石晋,个护小家电,山西证券,603868.SH,2022-02-28,2022-02-08,飞科电器
11426,吴双,地面兵装,国信证券,000519.SZ,2022-03-31,2022-02-24,中兵红箭
11427,胡剑,半导体设备,国信证券,002371.SZ,2022-03-31,2022-02-24,北方华创
11428,黄道立,其他电子,国信证券,002724.SZ,2022-03-31,2022-02-24,海洋王
11429,鲁家瑞,肉制品,国信证券,002840.SZ,2022-03-31,2022-02-24,华统股份
11430,熊莉,垂直应用软件,国信证券,300559.SZ,2022-03-31,2022-02-24,佳发教育
11431,曾光,酒店,国信证券,600258.SH,2022-03-31,2022-02-24,首旅酒店
11432,陈青青,白酒,国信证券,600702.SH,2022-03-31,2022-02-24,舍得酒业
11433,王剑,证券,国信证券,601456.SH,2022-03-31,2022-02-24,国联证券
11434,王剑,城商行,国信证券,601838.SH,2022-03-31,2022-02-24,成都银行
11435,姜明,仓储物流,国信证券,603713.SH,2022-03-31,2022-02-24,密尔克卫
11436,邢开允,其他黑色家电,西部证券,000810.SZ,2022-03-31,2022-02-27,创维数字
11437,罗炜宁,其他汽车零部件,西部证券,000887.SZ,2022-03-31,2022-02-27,中鼎股份
11438,杨敬梅,硅料硅片,西部证券,002129.SZ,2022-03-31,2022-02-27,中环股份
11439,黄腾飞,特钢,西部证券,002318.SZ,2022-03-31,2022-02-27,久立特材
11440,吴东炬,厨房电器,西部证券,002508.SZ,2022-03-31,2022-02-27,老板电器
11441,杨晖,轮胎轮毂,西部证券,002984.SZ,2022-03-31,2022-02-27,森麒麟
11442,吴天昊,中药,西部证券,600085.SH,2022-03-31,2022-02-27,同仁堂
11443,李华丰,无机盐,西部证券,603067.SH,2022-03-31,2022-02-27,振华股份
11444,贺茂飞,数字芯片设计,西部证券,688008.SH,2022-03-31,2022-02-27,澜起科技
11445,陆伏崴,医疗设备,西部证券,688677.SH,2022-03-31,2022-02-27,海泰新光
11446,涂力磊,住宅开发,海通证券,000002.SZ,2022-03-31,2022-02-27,万科A
11447,冯晨阳,水泥制造,海通证券,000672.SZ,2022-03-31,2022-02-27,上峰水泥
11448,孙婷,证券,海通证券,000776.SZ,2022-03-31,2022-02-27,广发证券
11449,余伟民,IT服务,海通证券,000938.SZ,2022-03-31,2022-02-27,紫光股份
11450,郭庆龙,定制家居,海通证券,002572.SZ,2022-03-31,2022-02-27,索菲亚
11451,林加力,城商行,海通证券,002966.SZ,2022-03-31,2022-02-27,苏州银行
11452,张一弛,逆变器,海通证券,300274.SZ,2022-03-31,2022-02-27,阳光电源
11453,房青,电网自动化设备,海通证券,600406.SH,2022-03-31,2022-02-27,国电南瑞
11454,许樱之,旅游零售,海通证券,601888.SH,2022-03-31,2022-02-27,中国中免
11455,施毅,铜,海通证券,601899.SH,2022-03-31,2022-02-27,紫金矿业
11456,李良,军工电子,银河证券,000733.SZ,2022-03-31,2022-02-25,振华科技
11457,胡浩淼,军工电子,银河证券,000733.SZ,2022-03-31,2022-02-25,振华科技
11458,傅楚雄,消费电子零部件及组装,银河证券,002241.SZ,2022-03-31,2022-02-25,歌尔股份
11459,王恺,消费电子零部件及组装,银河证券,002241.SZ,2022-03-31,2022-02-25,歌尔股份
11460,严明,环保设备,银河证券,002645.SZ,2022-03-31,2022-02-25,华宏科技
11461,陈柏儒,金属包装,银河证券,002701.SZ,2022-03-31,2022-02-25,奥瑞金
11462,谢芝优,生猪养殖,银河证券,002714.SZ,2022-03-31,2022-02-25,牧原股份
11463,鲁佩,工控设备,银河证券,300083.SZ,2022-03-31,2022-02-25,创世纪
11464,王秋蘅,住宅开发,银河证券,600383.SH,2022-03-31,2022-02-25,金地集团
11465,王婷,水泥制造,银河证券,600801.SH,2022-03-31,2022-02-25,华新水泥
11466,杨策,综合乘用车,银河证券,601238.SH,2022-03-31,2022-02-25,广汽集团
11467,吴砚靖,其他计算机设备,银河证券,603019.SH,2022-03-31,2022-02-25,中科曙光
11468,王洪岩,金属制品,华安证券,002132.SZ,2022-03-31,2022-02-27,恒星科技
11469,刘超,城商行,华安证券,002142.SZ,2022-03-31,2022-02-27,宁波银行
11470,陈晓,锂电池,华安证券,300750.SZ,2022-03-31,2022-02-27,宁德时代
11471,王洪岩,住宅开发,华安证券,600048.SH,2022-03-31,2022-02-27,保利发展
11472,王洪岩,住宅开发,华安证券,600223.SH,2022-03-31,2022-02-27,鲁商发展
11473,陈晓,其他专用设备,华安证券,600499.SH,2022-03-31,2022-02-27,科达制造
11474,尹沿技,IT服务,华安证券,600728.SH,2022-03-31,2022-02-27,佳都科技
11475,文献,乳品,华安证券,600887.SH,2022-03-31,2022-02-27,伊利股份
11476,胡杨,电子化学品,华安证券,603078.SH,2022-03-31,2022-02-27,江化微
11477,张天,通信终端及配件,华安证券,603236.SH,2022-03-31,2022-02-27,移远通信
11478,王华君,航空装备,浙商证券,000768.SZ,2022-03-31,2022-02-27,中航西飞
11479,邱世梁,航空装备,浙商证券,000768.SZ,2022-03-31,2022-02-27,中航西飞
11480,马金龙,钢铁管材,浙商证券,000778.SZ,2022-03-31,2022-02-27,新兴铸管
11481,蒋高振,其他黑色家电,浙商证券,000810.SZ,2022-03-31,2022-02-27,创维数字
11482,匡培钦,快递,浙商证券,002120.SZ,2022-03-31,2022-02-27,韵达股份
11483,邓伟,硅料硅片,浙商证券,002129.SZ,2022-03-31,2022-02-27,中环股份
11484,陈明雨,硅料硅片,浙商证券,002129.SZ,2022-03-31,2022-02-27,中环股份
11485,林骥川,非运动服装,浙商证券,002832.SZ,2022-03-31,2022-02-27,比音勒芬
11486,陈腾曦,钟表珠宝,浙商证券,002867.SZ,2022-03-31,2022-02-27,周大生
11487,马莉,钟表珠宝,浙商证券,002867.SZ,2022-03-31,2022-02-27,周大生
11488,高宏博,IT服务,浙商证券,300212.SZ,2022-03-31,2022-02-27,易华录
11489,李丹,机场,浙商证券,600004.SH,2022-03-31,2022-02-27,白云机场
11490,孟维肖,动物保健,浙商证券,603566.SH,2022-03-31,2022-02-27,普莱柯
11491,孟斯硕,白酒,东兴证券,000858.SZ,2022-03-31,2022-02-27,五粮液
11492,林瑾璐,城商行,东兴证券,002142.SZ,2022-03-31,2022-02-27,宁波银行
11493,洪一,逆变器,东兴证券,300274.SZ,2022-03-31,2022-02-27,阳光电源
11494,王紫,人力资源服务,东兴证券,300662.SZ,2022-03-31,2022-02-27,科锐国际
11495,赵军胜,磨具磨料,东兴证券,300861.SZ,2022-03-31,2022-02-27,美畅股份
11496,孙业亮,垂直应用软件,东兴证券,300996.SZ,2022-03-31,2022-02-27,普联软件
11497,李金锦,综合乘用车,东兴证券,601238.SH,2022-03-31,2022-02-27,广汽集团
11498,孙业亮,其他计算机设备,东兴证券,603019.SH,2022-03-31,2022-02-27,中科曙光
11499,李金锦,底盘与发动机系统,东兴证券,603982.SH,2022-03-31,2022-02-27,泉峰汽车
11500,马王杰,空调,中信建投,000333.SZ,2022-03-31,2022-02-28,美的集团
11501,竺劲,风力发电,中信建投,000537.SZ,2022-03-31,2022-02-28,广宇发展
11502,贺菊颖,中药,中信建投,000999.SZ,2022-03-31,2022-02-28,华润三九
11503,王明琦,种子,中信建投,002041.SZ,2022-03-31,2022-02-28,登海种业
11504,马鲲鹏,城商行,中信建投,002142.SZ,2022-03-31,2022-02-28,宁波银行
11505,杨光,防水材料,中信建投,002271.SZ,2022-03-31,2022-02-28,东方雨虹
11506,王天乐,印制电路板,中信建投,002384.SZ,2022-03-31,2022-02-28,东山精密
11507,安雅泽,零食,中信建投,002557.SZ,2022-03-31,2022-02-28,洽洽食品
11508,诸宓圮,证券,中信建投,300059.SZ,2022-03-31,2022-02-28,东方财富
11509,赵然,证券,中信建投,300059.SZ,2022-03-31,2022-02-28,东方财富
11510,黎韬扬,航空装备,中信建投,300395.SZ,2022-03-31,2022-02-28,菲利华
11511,于芳博,IT服务,中信建投,300496.SZ,2022-03-31,2022-02-28,中科创达
11512,左少逸,IT服务,中信建投,300496.SZ,2022-03-31,2022-02-28,中科创达
11513,王介超,其他橡胶制品,中信建投,300587.SZ,2022-03-31,2022-02-28,天铁股份
11514,阎贵成,通信终端及配件,中信建投,300638.SZ,2022-03-31,2022-02-28,广和通
11515,吕娟,其他电源设备,中信建投,300820.SZ,2022-03-31,2022-02-28,英杰电气
11516,秦基栗,固废治理,中信建投,300867.SZ,2022-03-31,2022-02-28,圣元环保
11517,邓皓烛,固废治理,中信建投,300867.SZ,2022-03-31,2022-02-28,圣元环保
11518,高兴,火力发电,中信建投,600011.SH,2022-03-31,2022-02-28,华能国际
11519,邓胜,油品石化贸易,中信建投,600256.SH,2022-03-31,2022-02-28,广汇能源
11520,竺劲,基建市政工程,中信建投,601868.SH,2022-03-31,2022-02-28,中国能建
11521,韩军,航运,中信建投,601919.SH,2022-03-31,2022-02-28,中远海控
11522,邓胜,其他化学制品,中信建投,603217.SH,2022-03-31,2022-02-28,元利科技
11523,杨艾莉,游戏,中信建投,603444.SH,2022-03-31,2022-02-28,吉比特
11524,叶乐,特种纸,中信建投,603733.SH,2022-03-31,2022-02-28,仙鹤股份
11525,叶乐,其他纺织,中信建投,603889.SH,2022-03-31,2022-02-28,新澳股份
11526,何俊艺,车身附件及饰件,中信建投,603997.SH,2022-03-31,2022-02-28,继峰股份
11527,朱玥,电池化学品,中信建投,688005.SH,2022-03-31,2022-02-28,容百科技
11528,闫广,防水材料,德邦证券,002271.SZ,2022-03-31,2022-02-28,东方雨虹
11529,花小伟,其他酒类,德邦证券,002568.SZ,2022-03-31,2022-02-28,百润股份
11530,邓周贵,其他酒类,德邦证券,002568.SZ,2022-03-31,2022-02-28,百润股份
11531,花小伟,其他建材,德邦证券,002791.SZ,2022-03-31,2022-02-28,坚朗五金
11532,赵伟博,IT服务,德邦证券,300496.SZ,2022-03-31,2022-02-28,中科创达
11533,倪正洋,光伏加工设备,德邦证券,300751.SZ,2022-03-31,2022-02-28,迈为股份
11534,任志强,磨具磨料,德邦证券,300861.SZ,2022-03-31,2022-02-28,美畅股份
11535,郑澄怀,磨具磨料,德邦证券,301071.SZ,2022-03-31,2022-02-28,力量钻石
11536,王绍玲,医疗耗材,德邦证券,603987.SH,2022-03-31,2022-02-28,康德莱
11537,陈铁林,医疗耗材,德邦证券,603987.SH,2022-03-31,2022-02-28,康德莱
11538,倪正洋,半导体设备,德邦证券,688037.SH,2022-03-31,2022-02-28,芯源微
11539,王俊之,半导体设备,德邦证券,688037.SH,2022-03-31,2022-02-28,芯源微
11540,陈海进,半导体设备,德邦证券,688037.SH,2022-03-31,2022-02-28,芯源微
11541,李聪,军工电子,华泰证券,000733.SZ,2022-03-31,2022-02-28,振华科技
11542,陈慎,住宅开发,华泰证券,002244.SZ,2022-03-31,2022-02-28,滨江集团
11543,余熠,通信网络设备及器件,华泰证券,300308.SZ,2022-03-31,2022-02-28,中际旭创
11544,肖群稀,锂电专用设备,华泰证券,300450.SZ,2022-03-31,2022-02-28,先导智能
11545,边文姣,锂电池,华泰证券,300750.SZ,2022-03-31,2022-02-28,宁德时代
11546,李斌,稀土,华泰证券,600111.SH,2022-03-31,2022-02-28,北方稀土
11547,庄汀洲,炼油化工,华泰证券,600346.SH,2022-03-31,2022-02-28,恒力石化
11548,方晏荷,面板,华泰证券,600552.SH,2022-03-31,2022-02-28,凯盛科技
11549,沈娟,股份制银行,华泰证券,601166.SH,2022-03-31,2022-02-28,兴业银行
11550,代雯,其他生物制品,华泰证券,688105.SH,2022-03-31,2022-02-28,诺唯赞
11551,颜晓晴,厨房小家电,兴业证券,002032.SZ,2022-03-31,2022-02-28,苏泊尔
11552,王帅,光伏电池组件,兴业证券,002459.SZ,2022-03-31,2022-02-28,晶澳科技
11553,王楠,通信终端及配件,兴业证券,003031.SZ,2022-03-31,2022-02-28,中瓷电子
11554,石康,军工电子,兴业证券,300447.SZ,2022-03-31,2022-02-28,全信股份
11555,蔡屹,水力发电,兴业证券,600025.SH,2022-03-31,2022-02-28,华能水电
11556,王楠,通信线缆及配套,兴业证券,600522.SH,2022-03-31,2022-02-28,中天科技
11557,戴畅,车身附件及饰件,兴业证券,600660.SH,2022-03-31,2022-02-28,福耀玻璃
11558,谢恒,分立器件,兴业证券,600745.SH,2022-03-31,2022-02-28,闻泰科技
11559,张晓云,铁路运输,兴业证券,601816.SH,2022-03-31,2022-02-28,京沪高铁
11560,徐佳熹,医疗研发外包,兴业证券,603259.SH,2022-03-31,2022-02-28,药明康德
11561,赵可,住宅开发,招商证券,000002.SZ,2022-03-31,2022-02-28,万科A
11562,余俊,通信网络设备及器件,招商证券,000063.SZ,2022-03-31,2022-02-28,中兴通讯
11563,刘文平,钨,招商证券,000657.SZ,2022-03-31,2022-02-28,中钨高新
11564,王超,航空装备,招商证券,000768.SZ,2022-03-31,2022-02-28,中航西飞
11565,于佳琦,白酒,招商证券,000858.SZ,2022-03-31,2022-02-28,五粮液
11566,熊承慧,种子,招商证券,000998.SZ,2022-03-31,2022-02-28,隆平高科
11567,赵中平,辅料,招商证券,002003.SZ,2022-03-31,2022-02-28,伟星股份
11568,苏宝亮,快递,招商证券,002352.SZ,2022-03-31,2022-02-28,顺丰控股
11569,郑晓刚,管材,招商证券,002372.SZ,2022-03-31,2022-02-28,伟星新材
11570,鄢凡,消费电子零部件及组装,招商证券,002475.SZ,2022-03-31,2022-02-28,立讯精密
11571,史晋星,厨房电器,招商证券,002508.SZ,2022-03-31,2022-02-28,老板电器
11572,顾佳,游戏,招商证券,002555.SZ,2022-03-31,2022-02-28,三七互娱
11573,周铮,其他化学制品,招商证券,002810.SZ,2022-03-31,2022-02-28,山东赫达
11574,游家训,光伏电池组件,招商证券,002865.SZ,2022-03-31,2022-02-28,钧达股份
11575,郑晓刚,铝,招商证券,002988.SZ,2022-03-31,2022-02-28,豪美新材
11576,孙炜,医疗设备,招商证券,300171.SZ,2022-03-31,2022-02-28,东富龙
11577,唐笑,园林工程,招商证券,300355.SZ,2022-03-31,2022-02-28,蒙草生态
11578,孙炜,医疗研发外包,招商证券,300363.SZ,2022-03-31,2022-02-28,博腾股份
11579,余俊,通信网络设备及器件,招商证券,300394.SZ,2022-03-31,2022-02-28,天孚通信
11580,刘荣,锂电专用设备,招商证券,300450.SZ,2022-03-31,2022-02-28,先导智能
11581,董瑞斌,合成树脂,招商证券,300487.SZ,2022-03-31,2022-02-28,蓝晓科技
